time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
10,22.226202840655333,29.302303685013612,5.019784358160621,811.6657554171751,0.5930582102768059,0.0,0.8845696106110639,0.34123160352575704,32.0,3.0,5.0,800.0,622.7968744222991,408.8854936322288,213.91138079007027
11,22.212252866868596,29.145259651239257,5.0087836199922435,807.3537335878322,0.5937829799750396,0.0,0.8770468512557135,0.33760606634668033,32.0,3.0,5.0,800.0,631.6156263834666,423.97262392391985,207.6430024595468
12,22.1982886724777,28.993939379864457,5.0038876746568235,807.3092661867761,0.5948991256990278,0.0,0.8698447423236935,0.3324936476805262,32.0,3.0,5.0,800.0,626.9633002733958,424.57302744730964,202.39027282608612
13,22.184546088762602,28.848113351568998,5.001715058385685,807.4663660611656,0.5960389408205784,0.0,0.8628810555000642,0.32735300595936806,32.0,3.0,5.0,800.0,622.9432602977702,425.4981045063969,197.44515579137325
14,22.171194675278628,28.707570661056764,5.000753688345526,807.6116483204385,0.5971632808995608,0.0,0.8561637323508091,0.32232411033718206,32.0,3.0,5.0,800.0,619.1843468704634,426.443369341022,192.7409775294414
15,22.158277914924327,28.572115621625642,5.000329468696407,807.7544921277184,0.5982709672730488,0.0,0.8496812193484922,0.3174005662214309,32.0,3.0,5.0,800.0,615.6509663492675,427.3763655658274,188.27460078344004
16,22.145806532149606,28.441562113357577,5.000142778152281,807.895196027501,0.5993607363513765,0.0,0.8434247086799438,0.31258134039537927,32.0,3.0,5.0,800.0,612.3263821672024,428.2960915554195,184.03029061178296
17,22.133776127680335,28.315731890109248,5.000060833306009,808.0336511862371,0.6004317659942803,0.0,0.8373862575703673,0.30786603721590045,32.0,3.0,5.0,800.0,609.1963789893776,429.20147309519024,179.99490589418744
18,22.12217593000588,28.194453659612066,5.0000249556114795,808.1697984149009,0.6014835172313756,0.0,0.8315584055413205,0.3032543149714223,32.0,3.0,5.0,800.0,606.2483293359619,430.0918009583142,176.1565283776477
19,22.11099267415375,28.077562550427842,5.000009285695114,808.3035928121434,0.6025156128352075,0.0,0.8259340184793129,0.29874578555567644,32.0,3.0,5.0,800.0,603.4707426937564,430.9666003536562,172.50414234010017
20,22.100212305237676,27.964899755376905,5.000002457829794,808.4349983826706,0.603527777554878,0.0,0.8205062217222543,0.2943399720039924,32.0,3.0,5.0,800.0,600.8530107533834,431.8255305642398,169.02748018914366
21,22.08982075913036,27.856312257371314,5.0,808.5639858195817,0.6045198027635984,0.0,0.8152684141944564,0.2900363304764155,32.0,3.0,5.0,800.0,598.3852698765202,432.6683355799645,165.71693429655565
22,22.079804175557285,27.751652597441648,5.0,808.6905302112594,0.6054915421284222,0.0,0.8102141658884741,0.28583418021414775,32.0,3.0,5.0,800.0,596.0583389249906,433.4948148968347,162.56352402815588
23,22.070148970414664,27.65077866056629,5.0,808.8146128344941,0.6064429128510302,0.0,0.8053371095292253,0.28173262025651463,32.0,3.0,5.0,800.0,593.863616332457,434.30482007696173,159.55879625549525
24,22.060842291536176,27.553553472960232,5.0,808.9362230489245,0.607373841966986,0.0,0.8006313138499377,0.27773084391247466,32.0,3.0,5.0,800.0,591.7929856446029,435.0982559364676,156.69472970813538
25,22.05187155632524,27.45984502570326,5.0,809.0553475306264,0.4521976472244727,0.0,0.5995212055053539,0.9000000090197319,32.0,0.0,5.0,800.0,589.8389596872257,435.87503587300967,153.96392381421603
26,22.042614203112066,27.369526086928147,5.0,777.9557567359776,0.4519888820877563,0.0,0.594637568574506,0.9000000097909585,32.0,0.0,5.0,800.0,376.18477750999057,311.5397831673334,64.6449943426572
27,22.034445916991558,27.282449611575487,5.0,749.5752312902804,0.4518046767830405,0.0,0.5903870533893121,0.9000000098283303,32.0,0.0,5.0,800.0,374.4572602760605,311.3792062557861,63.078054020274415
28,22.026426268791,27.198529463792113,5.0,723.6316380007378,0.4516238234662984,0.0,0.5862101772614435,0.9000000098612866,32.0,0.0,5.0,800.0,372.9725740190297,311.23753449601355,61.73503952301616
29,22.01870301907661,27.11764533599205,5.0,699.8993771561251,0.45144965432781303,0.0,0.5821839808236524,0.9000000098936191,32.0,0.0,5.0,800.0,371.5324505497428,311.0984538215525,60.43399672819034
