time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
42,21.810048112040818,24.963909044663467,5.0,805.7145905044272,0.5779261118922102,0.0,0.6922311463339297,0.15717023913460218,32.0,3.0,8.0,600.0,551.0503457582279,455.69721130433516,95.35313445389276
43,21.811592702485427,24.994466282160147,5.0,805.6630903332715,0.5785557971531793,0.0,0.6897716785372799,0.15447792850032793,32.0,3.0,8.0,600.0,552.6440217533351,453.132203182035,99.51181857130008
44,21.814351062751598,25.018606666409994,5.0,805.7626378062857,0.5825709487630677,0.0,0.6754509659510092,0.13719577448234427,32.0,3.0,8.0,600.0,552.1568910411742,453.7019921351472,98.45489890602703
45,21.81624813645726,25.01673928784703,5.0,806.0086360012966,0.5873601026694031,0.0,0.6592883441105788,0.11655394282946288,32.0,3.0,8.0,600.0,549.7888279895413,457.33971768929115,92.44911030025017
46,21.81569553552447,24.987678926997432,5.0,806.2365485014172,0.5813345352191067,0.0,0.6805860865548226,0.14254928608548795,32.0,3.0,8.0,600.0,547.6589901786449,461.6888870279216,85.97010315072333
47,21.813602507815176,24.99446325071699,5.0,805.7089667200063,0.5778146794109505,0.0,0.6927516815807517,0.1577058385647474,32.0,3.0,8.0,600.0,550.7924140204834,456.2186979589935,94.57371606148996
48,21.81445751858513,25.0219158615854,5.0,805.6270323036806,0.5776281344588221,0.0,0.6932368835510896,0.15852396231109497,32.0,3.0,8.0,600.0,552.7678665198946,453.0313901711484,99.73647634874615
49,21.816991682563184,25.048302884787688,5.0,805.6903237561253,0.580895691355385,0.0,0.6813898128787851,0.14446138118007218,32.0,3.0,8.0,600.0,552.8088251493098,452.86263626746,99.94618888184975
50,21.81915760399761,25.052709633242273,5.0,805.9033662142366,0.5868939744407392,0.0,0.660780276901473,0.11859938280934516,32.0,3.0,8.0,600.0,550.7301562524375,455.82098879258103,94.90916745985645
51,21.819070945981537,25.0223211542675,5.0,806.2302904134734,0.5821555743498302,0.0,0.6777052941670608,0.13905240555517978,32.0,3.0,8.0,600.0,547.820155579155,461.26509403395073,86.55506154520428
52,21.81675511367746,25.02049890946728,5.0,805.759221131208,0.5779718059715755,0.0,0.6923129927892724,0.15707655553764852,32.0,3.0,8.0,600.0,550.3408817061053,456.96302751747953,93.37785418862573
53,21.816882372503073,25.043806919976532,5.0,805.6041617856331,0.5769741439421051,0.0,0.695723296495463,0.16138415467384018,32.0,3.0,8.0,600.0,552.7206646664127,453.1735443637942,99.54712030261854
54,21.819092190375613,25.071440714157347,5.0,805.6326172857424,0.5794609102080475,0.0,0.6865631507310678,0.15068465257331964,32.0,3.0,8.0,600.0,553.2966232170796,452.2711501075946,101.02547310948503
55,21.821435850419846,25.0815785491248,5.0,805.8116791030155,0.584921964616876,0.0,0.6674550769793137,0.12714039011484185,32.0,3.0,8.0,600.0,551.6087122576789,454.5213447693443,97.0873674883346
56,21.82192457969944,25.058950191894382,5.0,806.1159558814519,0.5831216824717288,0.0,0.6741884325637907,0.13491986833647734,32.0,3.0,8.0,600.0,548.6779806601684,459.47335454470743,89.20462611546095
57,21.82005733851645,25.047784402487196,5.0,805.8582791425631,0.5783124260737436,0.0,0.6912356100748027,0.15565702726241978,32.0,3.0,8.0,600.0,549.7709587641223,457.8392896714576,91.93166909266466
58,21.819411698363922,25.065763794025088,5.0,805.5885471698423,0.5765228122517502,0.0,0.6974816405799884,0.1633725577224403,32.0,3.0,8.0,600.0,552.5648433337814,453.4817481061638,99.0830952276175
59,21.821182549955722,25.09340075632963,5.0,805.5840612296056,0.578207749891587,0.0,0.6911571656586658,0.15612617911701485,32.0,3.0,8.0,600.0,553.6564682481121,451.86307399934316,101.79339424876895
60,21.82358948438815,25.108401061562574,5.0,805.7284784338214,0.2058027584458607,0.0,0.427355203553425,0.5,32.0,3.0,8.0,600.0,552.4363937822244,453.3870278652015,99.04936591702294
61,22.37185037368056,25.093343951451345,8.567574836745735,995.8330968221957,0.27355923265905974,0.0,0.5821111930451196,0.5,32.0,3.0,8.0,600.0,170.22971828707995,146.8150373688484,23.414680918231532
62,22.74146006912889,25.09433025287842,10.862892057655472,1072.3671694981729,0.29838899921369866,0.0,0.618677270538319,0.5,32.0,3.0,8.0,600.0,257.58310346691957,198.40798921258624,59.17511425433332
63,23.1072162816551,25.141882072714452,12.097037749841718,1103.2973429555473,0.30924582750317386,0.0,0.6316223838984353,0.5,32.0,3.0,8.0,600.0,288.7901316443189,217.74836753897986,71.04176410533901
64,23.45262952553469,25.21750599103774,12.787489216722634,1115.5734118428477,0.3244424175297713,0.0,0.6582704646050279,0.5,32.0,3.0,8.0,600.0,301.8750785505698,226.279953099678,75.59512545089181
65,23.72189295416223,25.297428671620082,13.044081796130854,1110.3231231890506,0.3375034164083624,0.0,0.6832860715493756,0.06816126744513663,32.0,3.0,8.0,600.0,323.871976764931,238.2994485453864,85.57252821954455
66,23.988952871144704,25.358863563417117,14.478120813624685,824.2733750550415,0.3065935553235364,0.0,0.6092521858115297,0.166163222822065,32.0,3.0,8.0,600.0,344.40663776436674,248.70288704428467,95.70375072008207
67,24.31153949827393,25.405136838535725,15.461541969417738,850.4364439870552,0.3479839906083581,0.0,0.6935137173803276,0.23237131608983694,32.0,3.0,8.0,600.0,292.03565154873513,224.1914801526639,67.84417139607125
68,24.52547860321465,25.496693684836714,15.225751677478286,844.9063302670955,0.37450833866142597,0.0,0.7470060573498996,0.2887431451823191,32.0,3.0,8.0,600.0,357.16623257108483,257.10025980015695,100.0659727709279
69,24.621704275925538,25.61312398628951,14.432873136846695,843.895219519582,0.3816428041532829,0.0,0.7620407736532833,0.30233844706339624,32.0,3.0,8.0,600.0,403.6039320965766,278.55107312172476,125.05285897485184
70,24.648203200400815,25.72749244736093,13.81418535204432,843.4119784163006,0.3762406293707812,0.0,0.7515133198165702,0.29265773339237794,32.0,3.0,8.0,600.0,417.126541186,284.37001416642016,132.75652701957983
71,24.653508130842113,25.816298589539144,13.605467713536086,843.3104765206342,0.3671425952158985,0.0,0.7333786792425115,0.2752236932656474,32.0,3.0,8.0,600.0,407.2921828624398,279.9620178232029,127.33016503923689
72,24.656829289092002,25.866625102756586,13.709675959061201,843.3044207810742,0.3717927253397979,0.0,0.7423168468454003,0.2837607933306454,32.0,3.0,8.0,600.0,390.8985227749895,272.5654628866822,118.3330598883073
73,24.68286969742917,25.94635149576021,13.651281211122352,843.2231100813908,0.3788255346954414,0.0,0.7563818938287575,0.2966571593320354,32.0,3.0,8.0,600.0,399.0543124858559,276.3416990146549,122.71261347120102
74,24.706367285146257,26.048142993105557,13.447009545718117,843.01922644897,0.38131450556769675,0.0,0.7615110711861232,0.301203785559571,32.0,3.0,8.0,600.0,411.89061614112825,282.06971262873105,129.82090351239717
75,24.720715987828612,26.150813326283526,13.273766518175876,842.8780305290553,0.37831411195012676,0.0,0.7556476726257906,0.2957004736447109,32.0,3.0,8.0,600.0,416.5816675132977,284.10178943090585,132.47987808239188
76,24.72890879293874,26.232358419701598,13.253361950331964,842.8024844114325,0.3719097455742686,0.0,0.7429321636455168,0.28360369700252275,32.0,3.0,8.0,600.0,411.09570546707357,281.6524872193586,129.44321824771495
77,24.733864868311343,26.27791960285208,13.399921305158273,842.7627559357919,0.374604274438139,0.0,0.7481165658014695,0.28842918984645816,32.0,3.0,8.0,600.0,399.454863202807,276.43684211818686,123.01802108462014
78,24.752661273780802,26.336420255646374,13.415859495698896,842.6925662478675,0.381938025718381,0.0,0.7627328412462245,0.30174829893210886,32.0,3.0,8.0,600.0,404.24058405249167,278.62918017588675,125.61140387660492
79,24.77352866247611,26.421295046970954,13.24547992525072,842.5360366241073,0.38553158772937396,0.0,0.7700606118370691,0.3081983565757168,32.0,3.0,8.0,600.0,417.72980727087287,284.6112525542791,133.1185547165938
80,24.786146126433607,26.512804109827016,13.064075217177333,842.4063254080934,0.38348356733383704,0.0,0.7660999198890222,0.30455646681523085,32.0,3.0,8.0,600.0,424.5428466381594,287.55060100977437,136.99224562838504
81,24.79277556135486,26.588372408572354,13.016225063972968,842.3405668274137,0.37749957396108874,0.0,0.7542200178580918,0.2935759186632207,32.0,3.0,8.0,600.0,420.76407185073776,285.874770432517,134.88930141822078
82,24.796486800594494,26.630884588132233,13.13769090292567,842.3102880870453,0.3768712726163752,0.0,0.7528521301785324,0.29220897531822393,32.0,3.0,8.0,600.0,409.6991264994392,280.98819914132184,128.71092735811737
83,24.80858477537231,26.66940049197109,13.220705646452586,842.2661593401536,0.38405653020666775,0.0,0.7670895983472732,0.3051024153379223,32.0,3.0,8.0,600.0,408.4878700557526,280.4759813061245,128.0118887496281
84,24.82842882375502,26.7380120859724,13.090490289976913,842.148251156825,0.38877977482144516,0.0,0.7766581401049557,0.31344314517809546,32.0,3.0,8.0,600.0,421.7561759837379,286.34343279198055,135.4127431917573
85,24.84059324572695,26.818867491870833,12.903630850408831,842.0177474327826,0.38784474999930385,0.0,0.7749253856287323,0.31184841200049507,32.0,3.0,8.0,600.0,430.7556187946963,290.212058840076,140.54355995462032
