time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
96,25.01403830569552,27.80952623715325,12.39334571189471,840.8860530158483,0.3926032480712558,0.0,0.7851212173156736,0.3187980296476167,32.0,3.0,8.0,600.0,442.64738236245194,295.1403928182586,147.50698954419337
97,25.026343446823546,27.83492287985115,12.449629504075347,840.7515799743339,0.3930255968415996,0.0,0.7857083950741091,0.31910594719529467,32.0,3.0,8.0,600.0,438.53873443975107,293.35050913184585,145.1882253079052
98,25.00501584663641,27.82618802391005,12.472440421700355,840.624331656845,0.3957025081173758,0.0,0.7908218997146041,0.32394325327344975,32.0,3.0,8.0,600.0,439.21178223198854,293.69756240789314,145.51421982409536
99,24.995698405791984,27.835522452721364,12.41424804919626,840.780605127699,0.3975052680782272,0.0,0.7944634216674742,0.32708088340007746,32.0,3.0,8.0,600.0,444.27280394344336,295.8989706320755,148.37383331136786
100,25.006675204391513,27.871230563987638,12.336113003883952,840.8427904035957,0.3965707453916588,0.0,0.7928427418448812,0.3255099725710485,32.0,3.0,8.0,600.0,447.81614213315595,297.3831915039384,150.43295062921754
101,25.027676535629666,27.913925588502593,12.318708445984328,840.7737318178553,0.3943205744047326,0.0,0.7885776816501939,0.3216235052412576,32.0,3.0,8.0,600.0,446.1278171110676,296.6136248325719,149.51419227849573
102,25.04309612194959,27.94179913538204,12.36810155814078,840.6484164858138,0.39393069645016865,0.0,0.7876630060614178,0.3206251422459244,32.0,3.0,8.0,600.0,441.8763733789358,294.76213789051275,147.11423548842302
103,25.03024259689164,27.938165337581722,12.407445972517735,840.5194490797043,0.3961874524103529,0.0,0.7918821495418719,0.3244979630096889,32.0,3.0,8.0,600.0,441.0444664848233,294.44155328384613,146.60291320097718
104,25.01337223402885,27.935766346927835,12.370613558806326,840.5948826855603,0.39839678864815786,0.0,0.7962635010473931,0.3284476274713682,32.0,3.0,8.0,600.0,445.2694992287779,296.29809394417236,148.9714052846055
105,25.019701525960443,27.96323750534168,12.29238297284445,840.7204648573547,0.3980686295273048,0.0,0.7958156415418896,0.3278907228773588,32.0,3.0,8.0,600.0,449.5755003896244,298.11768721079585,151.45781317882853
106,25.038778725297675,28.002892042192627,12.259329446957906,840.6766109506187,0.39579116311234186,0.0,0.7915300533261763,0.32402445433742594,32.0,3.0,8.0,600.0,449.0496824722774,297.8472885470393,151.20239392523814
107,25.056987757463673,28.03278116468482,12.300768391871998,840.5631347889858,0.3945977474519288,0.0,0.7891338295056128,0.32175484400423066,32.0,3.0,8.0,600.0,444.7447101611483,295.9719289378612,148.77278122328707
108,25.052884648944087,28.034413198699212,12.355838998938225,840.4345916484606,0.39639042206782515,0.0,0.7923755907120409,0.32459701883638764,32.0,3.0,8.0,600.0,442.41580125796384,294.99008732921754,147.42571392874632
109,25.02883943953543,28.02041792897387,12.34103896448471,840.4276945341649,0.39896419609122946,0.0,0.7974129333409014,0.3292845279166084,32.0,3.0,8.0,600.0,445.71523513614187,296.46517308754545,149.25006204859642
110,25.03042946315867,28.039189475311048,12.264201319853498,840.6138710717908,0.3992542501379634,0.0,0.7981570560625002,0.329750667473003,32.0,3.0,8.0,600.0,450.6999929778431,298.58532966998126,152.11466330786186
111,25.04719050290447,28.0750949245907,12.215926937185543,840.5960345646755,0.39699348035477144,0.0,0.7939333222817094,0.3259735533531602,32.0,3.0,8.0,600.0,451.36534462892087,298.82443677625974,152.54090785266112
112,25.067810293197113,28.106482666289878,12.248499556357956,840.4968068836592,0.395003082314295,0.0,0.790070127309282,0.322457627213639,32.0,3.0,8.0,600.0,447.0937219877933,296.9616960414366,150.13202594635672
113,25.07262577103097,28.113425321195166,12.318611265324932,840.3708615977141,0.39626102937601015,0.0,0.7922051378643993,0.32416392966160834,32.0,3.0,8.0,600.0,443.2745891939603,295.3234958889223,147.951093305038
114,25.04214137993182,28.088191685738025,12.327208955010974,840.2816633913264,0.3991344227031661,0.0,0.7977811329844167,0.32948657556029903,32.0,3.0,8.0,600.0,445.51242296169346,296.3586585257425,149.153764435951
115,25.039273696354428,28.09797276936814,12.25426845900546,840.5239151569622,0.40017131098492215,0.0,0.7999728970409128,0.33118598186285886,32.0,3.0,8.0,600.0,451.0511264700974,298.7256523213653,152.3254741487321
116,25.053076189188744,28.12950448619995,12.188858704997699,840.5316368025373,0.39836777875537543,0.0,0.796650331657607,0.3282084309036732,32.0,3.0,8.0,600.0,453.16504045498584,299.5806512305354,153.58438922445046
117,25.073633873679228,28.16184058746029,12.200482290340517,840.4498061052537,0.39608745341329604,0.0,0.7922688486387311,0.3242715708266619,32.0,3.0,8.0,600.0,449.7724399951311,298.09378163544955,151.67865835968155
118,25.08321799239843,28.173947347192836,12.266353973000776,840.3279219975723,0.3965815798779592,0.0,0.7929615962234392,0.3246888158423327,32.0,3.0,8.0,600.0,445.4055368952144,296.21578380322006,149.18975309199436
119,25.058009189814413,28.15182534758617,12.292147599618318,840.2161201717336,0.3992341662903136,0.0,0.7980365119311285,0.3294805557285731,32.0,3.0,8.0,600.0,446.2039877844403,296.62254479069463,149.58144299374567
