time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
48,24.764132915066284,26.42901168689326,13.169955053631725,842.6502670712899,0.38022869987922797,0.0,0.7596295862643667,0.29882311390138394,32.0,3.0,8.0,600.0,417.00148478840845,284.29106764649885,132.71041714190963
49,24.794861696080375,26.51710189294249,13.152739555618496,842.4926650191161,0.3786136575612103,0.0,0.7565967688789383,0.29568024665844744,32.0,3.0,8.0,600.0,414.71532563523283,283.2149876776778,131.500337957555
50,24.812101612539664,26.581871481611586,13.186863437034049,842.3054020029152,0.37990780951317316,0.0,0.7588936426482069,0.29752694589138445,32.0,3.0,8.0,600.0,411.82842196533073,281.89684738042064,129.9315745849101
51,24.793084074595185,26.61003428904371,13.177035674902413,842.1294075410509,0.38317662201090785,0.0,0.765225122846138,0.3037974786807191,32.0,3.0,8.0,600.0,414.0715106239164,282.9530026017483,131.1185080221681
52,24.794974542050795,26.66366404399696,13.086539577194173,842.2758841262706,0.3851721163613891,0.0,0.7692924465088867,0.3073293728167611,32.0,3.0,8.0,600.0,420.05150164248823,285.6237564798138,134.42774516267446
53,24.81551725548485,26.740374226259974,12.98701604844399,842.2537773212631,0.38434708714661386,0.0,0.7679207344558048,0.30581166588046066,32.0,3.0,8.0,600.0,423.8390203264304,287.25633111315415,136.58268921327624
54,24.843859785082714,26.820090723508713,12.955187295385201,842.126143030611,0.3825280497639267,0.0,0.7645166602064957,0.3024073201916236,32.0,3.0,8.0,600.0,422.43452604653385,286.5811495521608,135.85337649437304
55,24.863340555451316,26.881273261890385,12.986190355381723,841.9543670001038,0.3829290864275455,0.0,0.7651423920041676,0.3026992735283279,32.0,3.0,8.0,600.0,419.14821694223366,285.09349490814725,134.0547220340864
56,24.851419904518934,26.908333304350606,12.996671288165885,841.7848374609861,0.38574235687497616,0.0,0.7705122278531886,0.3078465569127315,32.0,3.0,8.0,600.0,419.8055047621765,285.4213550770654,134.3841496851111
57,24.844282638883328,26.944372003437934,12.930361911027205,841.860561622483,0.38808700866426377,0.0,0.77520512754571,0.3121019693949609,32.0,3.0,8.0,600.0,424.95657721893735,287.72316544635834,137.233411772579
58,24.859048573418136,27.00745690295247,12.833976282627475,841.9109072300499,0.3877896255267664,0.0,0.7748484903946438,0.31153088089412606,32.0,3.0,8.0,600.0,429.4002874462316,289.6440613357906,139.75622611044096
59,24.88472022375919,27.07901161590206,12.790437979028184,841.8145347583368,0.3858536527275722,0.0,0.7712435707916975,0.3080196318571429,32.0,3.0,8.0,600.0,428.96372681917086,289.40029872003515,139.5634280991357
60,24.90634040971554,27.137128993704266,12.817815459715462,841.6595174981665,0.3853909042270823,0.0,0.7702619935259915,0.3068649509905267,32.0,3.0,8.0,600.0,425.4388489704726,287.81429488083046,137.62455408964212
61,24.902108258468388,27.16423280332043,12.84768033334251,841.4966446839579,0.38771476082257494,0.0,0.7746048761673809,0.31086162197029243,32.0,3.0,8.0,600.0,424.5351784546351,287.43542851589467,137.09974993874042
62,24.886492563598097,27.183593866064257,12.805926442173018,841.4978420562828,0.39038432395843925,0.0,0.7798746941608413,0.31579002534580564,32.0,3.0,8.0,600.0,428.7707707515676,289.33893850116107,139.43183225040656
63,24.895544863915006,27.23337644115162,12.713429173734085,841.6172762200973,0.39064274934452137,0.0,0.7805855732913213,0.3161865794730781,32.0,3.0,8.0,600.0,433.82539033415304,291.5283917775426,142.29699855661045
64,24.918280738397016,27.296873728027776,12.65774675376855,841.5523220732116,0.3886464137423668,0.0,0.7768886272409944,0.31266230008810764,32.0,3.0,8.0,600.0,434.426975115236,291.7404978305551,142.68647728468093
65,24.941816889831784,27.35224774764498,12.679826100147636,841.4155885343702,0.3873374586023757,0.0,0.7743374247974288,0.31013107706876775,32.0,3.0,8.0,600.0,430.7714243734769,290.1027008678296,140.66872350564734
66,24.945660172736268,27.380286833827824,12.727737748198763,841.2601862518349,0.38912677282331337,0.0,0.7775688345198849,0.3129280649449914,32.0,3.0,8.0,600.0,428.3171867679706,289.02973145655824,139.2874553114124
67,24.92228662435008,27.38397147019367,12.710919114504293,841.1849154512242,0.392082094585755,0.0,0.783341629973665,0.31845862774840533,32.0,3.0,8.0,600.0,431.53517270251075,290.49663676662607,141.03853593588465
68,24.925838054178087,27.420804816271414,12.62352130944845,841.3687971808191,0.3929564127330015,0.0,0.7852370690441521,0.3199064002449748,32.0,3.0,8.0,600.0,437.12556134478865,292.9223683655261,144.20319297926255
69,24.94528783640868,27.476285050505396,12.554746864896288,841.3347154788631,0.3910863350960546,0.0,0.7818038814609638,0.3166763629962832,32.0,3.0,8.0,600.0,438.8932135036117,293.6407072085318,145.25250629507994
70,24.969769302247755,27.529070411427483,12.566326296343618,841.2179573616879,0.38910985647386903,0.0,0.778020000855638,0.31309275925227414,32.0,3.0,8.0,600.0,435.4602609284917,292.10464153497935,143.3556193935124
71,24.980566807398247,27.558676079116935,12.624979531883184,841.0706370282882,0.3902411458150319,0.0,0.7799409029052742,0.3145785978522815,32.0,3.0,8.0,600.0,431.7669437284617,290.4827622702417,141.28418145822
72,24.954072882599235,27.552389839813543,12.631666874170946,840.938118950851,0.39327228432404604,0.0,0.7858080831085149,0.32025449779998033,32.0,3.0,8.0,600.0,433.7441316383591,291.4108883918975,142.33324324646156
